sample_id,split,scenario_group,ci_platform,source_dataset,source_pipeline_id,source_run_id,timestamp,repository,branch,language,os,cloud_provider,failure_stage,severity,cpu_usage_pct,memory_usage_mb,retry_count,error_type,error_message,stack_trace_summary,failed_file,important_log_excerpt,raw_github_actions_log,model_input_text,root_cause_label,label_verified,label_method,neutral_run_context
GH_RCA_05314,train,disk_full,GitHub Actions,Kaggle CI/CD Pipeline Failure Logs (metadata),pipe_8814,run_994,2025-08-23T16:50:16.927259,repo_22,feature-x,NodeJS,windows-latest,On-Prem,build,CRITICAL,77.36,14666,5,DiskSpaceError,no space left on device,hosted runner,N/A,"write failed: no space left on device
Filesystem /dev/root 100% used
##[error]Process completed with exit code 1.","2025-08-23T16:50:16Z Runner image initialized
2025-08-23T16:50:16Z Artifact upload skipped after failure
2025-08-23T16:50:16Z ##[group]Run mvn test
2025-08-23T16:50:16Z write failed: no space left on device
2025-08-23T16:50:16Z Filesystem /dev/root 100% used
2025-08-23T16:50:16Z ##[error]Process completed with exit code 1.
2025-08-23T16:50:16Z Post job cleanup.
2025-08-23T16:50:16Z attempt=5; elapsed_ms=89237; worker_slot=36","stage=build | language=NodeJS | error_type=DiskSpaceError | error_message=no space left on device | stack_trace=hosted runner | failed_file=N/A | log=write failed: no space left on device
Filesystem /dev/root 100% used
##[error]Process completed with exit code 1. | context=attempt=5; elapsed_ms=89237; worker_slot=36",infrastructure_resource_issue,yes,curated diagnostic log with real Kaggle metadata,attempt=5; elapsed_ms=89237; worker_slot=36
GH_RCA_05979,test,agent_not_responding,GitHub Actions,Kaggle CI/CD Pipeline Failure Logs (metadata),pipe_8098,run_18603,2025-12-04T04:55:16.927259,repo_158,main,NodeJS,macos-latest,Azure,test,HIGH,22.45,17714,0,AgentUnavailable,build agent is not responding,self-hosted runner,N/A,"Runner did not respond within 60 seconds
##[error]Process completed with exit code 1.","2025-12-04T04:55:16Z Dependency cache restored
2025-12-04T04:55:16Z Post job cleanup started
2025-12-04T04:55:16Z ##[group]Run npm test
2025-12-04T04:55:16Z Runner did not respond within 60 seconds
2025-12-04T04:55:16Z ##[error]Process completed with exit code 1.
2025-12-04T04:55:16Z Post job cleanup.
2025-12-04T04:55:16Z attempt=0; elapsed_ms=89254; worker_slot=0","stage=test | language=NodeJS | error_type=AgentUnavailable | error_message=build agent is not responding | stack_trace=self-hosted runner | failed_file=N/A | log=Runner did not respond within 60 seconds
##[error]Process completed with exit code 1. | context=attempt=0; elapsed_ms=89254; worker_slot=0",infrastructure_resource_issue,yes,curated diagnostic log with real Kaggle metadata,attempt=0; elapsed_ms=89254; worker_slot=0
GH_RCA_02277,train,connect_timeout,GitHub Actions,Kaggle CI/CD Pipeline Failure Logs (metadata),pipe_6850,run_33013,2025-12-24T11:31:16.927259,repo_404,main,Go,ubuntu-latest,Azure,build,CRITICAL,81.93,12587,0,ConnectTimeout,connection to inventory-api.example.net:443 timed out after 30 seconds,request to inventory-api.example.net,N/A,"GET https://inventory-api.example.net/health
ConnectTimeout: connection to inventory-api.example.net:443 timed out
retry 1 failed
retry 2 failed
##[error]Process completed with exit code 1.","2025-12-24T11:31:16Z Dependency cache restored
2025-12-24T11:31:16Z Repository checkout completed
2025-12-24T11:31:16Z ##[group]Run npm test
2025-12-24T11:31:16Z GET https://inventory-api.example.net/health
2025-12-24T11:31:16Z ConnectTimeout: connection to inventory-api.example.net:443 timed out
2025-12-24T11:31:16Z retry 1 failed
2025-12-24T11:31:16Z retry 2 failed
2025-12-24T11:31:16Z ##[error]Process completed with exit code 1.
2025-12-24T11:31:16Z Post job cleanup.
2025-12-24T11:31:16Z attempt=0; elapsed_ms=89271; worker_slot=1","stage=build | language=Go | error_type=ConnectTimeout | error_message=connection to inventory-api.example.net:443 timed out after 30 seconds | stack_trace=request to inventory-api.example.net | failed_file=N/A | log=GET https://inventory-api.example.net/health
ConnectTimeout: connection to inventory-api.example.net:443 timed out
retry 1 failed
retry 2 failed
##[error]Process completed with exit code 1. | context=attempt=0; elapsed_ms=89271; worker_slot=1",network_issue,yes,curated diagnostic log with real Kaggle metadata,attempt=0; elapsed_ms=89271; worker_slot=1
GH_RCA_00637,train,syntax_app,GitHub Actions,Kaggle CI/CD Pipeline Failure Logs (metadata),pipe_1299,run_25254,2025-11-29T05:58:16.927259,repo_133,release,Python,macos-latest,Azure,build,CRITICAL,56.55,24703,0,SyntaxError,'(' was never closed,app/payment_service.py:40,app/payment_service.py,"File ""app/payment_service.py"", line 40
raise ValueError(""Invalid email address""
^
SyntaxError: '(' was never closed
##[error]Process completed with exit code 1.","2025-11-29T05:58:16Z Previous step completed successfully
2025-11-29T05:58:16Z Workspace prepared
2025-11-29T05:58:16Z ##[group]Run mvn test
2025-11-29T05:58:16Z File ""app/payment_service.py"", line 40
2025-11-29T05:58:16Z raise ValueError(""Invalid email address""
2025-11-29T05:58:16Z ^
2025-11-29T05:58:16Z SyntaxError: '(' was never closed
2025-11-29T05:58:16Z ##[error]Process completed with exit code 1.
2025-11-29T05:58:16Z Post job cleanup.
2025-11-29T05:58:16Z attempt=0; elapsed_ms=89288; worker_slot=2","stage=build | language=Python | error_type=SyntaxError | error_message='(' was never closed | stack_trace=app/payment_service.py:40 | failed_file=app/payment_service.py | log=File ""app/payment_service.py"", line 40
raise ValueError(""Invalid email address""
^
SyntaxError: '(' was never closed
##[error]Process completed with exit code 1. | context=attempt=0; elapsed_ms=89288; worker_slot=2",application_defect,yes,curated diagnostic log with real Kaggle metadata,attempt=0; elapsed_ms=89288; worker_slot=2
GH_RCA_04497,train,wrong_db_user,GitHub Actions,Kaggle CI/CD Pipeline Failure Logs (metadata),pipe_1745,run_10121,2025-12-18T03:16:16.927259,repo_175,release,Rust,ubuntu-latest,Azure,test,HIGH,58.23,32186,1,DatabaseAuthenticationError,role root does not exist,database connection,.github/workflows/integration.yml,"FATAL: role ""root"" does not exist
##[error]Process completed with exit code 1.","2025-12-18T03:16:16Z Repository checkout completed
2025-12-18T03:16:16Z Post job cleanup started
2025-12-18T03:16:16Z ##[group]Run go test ./...
2025-12-18T03:16:16Z FATAL: role ""root"" does not exist
2025-12-18T03:16:16Z ##[error]Process completed with exit code 1.
2025-12-18T03:16:16Z Post job cleanup.
2025-12-18T03:16:16Z attempt=1; elapsed_ms=89305; worker_slot=3","stage=test | language=Rust | error_type=DatabaseAuthenticationError | error_message=role root does not exist | stack_trace=database connection | failed_file=.github/workflows/integration.yml | log=FATAL: role ""root"" does not exist
##[error]Process completed with exit code 1. | context=attempt=1; elapsed_ms=89305; worker_slot=3",workflow_environment_issue,yes,curated diagnostic log with real Kaggle metadata,attempt=1; elapsed_ms=89305; worker_slot=3
GH_RCA_06598,train,artifact_missing,GitHub Actions,Kaggle CI/CD Pipeline Failure Logs (metadata),pipe_1068,run_38380,2025-09-03T23:05:16.927259,repo_318,develop,Python,macos-latest,AWS,deploy,CRITICAL,52.83,21709,4,ArtifactNotFoundError,deployment package was not found,artifact download,deploy/release.yml,"Unable to find artifact named build-package
##[error]Process completed with exit code 1.","2025-09-03T23:05:16Z Artifact upload skipped after failure
2025-09-03T23:05:16Z ##[group]Run actions/checkout@v4
2025-09-03T23:05:16Z ##[group]Run kubectl rollout status
2025-09-03T23:05:16Z Unable to find artifact named build-package
2025-09-03T23:05:16Z ##[error]Process completed with exit code 1.
2025-09-03T23:05:16Z Post job cleanup.
2025-09-03T23:05:16Z attempt=4; elapsed_ms=89322; worker_slot=4","stage=deploy | language=Python | error_type=ArtifactNotFoundError | error_message=deployment package was not found | stack_trace=artifact download | failed_file=deploy/release.yml | log=Unable to find artifact named build-package
##[error]Process completed with exit code 1. | context=attempt=4; elapsed_ms=89322; worker_slot=4",deployment_issue,yes,curated diagnostic log with real Kaggle metadata,attempt=4; elapsed_ms=89322; worker_slot=4
GH_RCA_08579,train,third_party_action,GitHub Actions,Kaggle CI/CD Pipeline Failure Logs (metadata),pipe_4948,run_12809,2025-09-14T17:23:16.927259,repo_199,release,NodeJS,macos-latest,GCP,deploy,CRITICAL,41.1,15801,0,ActionExecutionError,third-party action failed unexpectedly,third-party action,.github/workflows/ci.yml,"Error: action terminated unexpectedly
No additional diagnostics were provided
##[error]Process completed with exit code 1.","2025-09-14T17:23:16Z Post job cleanup started
2025-09-14T17:23:16Z Dependency cache restored
2025-09-14T17:23:16Z ##[group]Run mvn test
2025-09-14T17:23:16Z Error: action terminated unexpectedly
2025-09-14T17:23:16Z No additional diagnostics were provided
2025-09-14T17:23:16Z ##[error]Process completed with exit code 1.
2025-09-14T17:23:16Z Post job cleanup.
2025-09-14T17:23:16Z attempt=0; elapsed_ms=89339; worker_slot=5","stage=deploy | language=NodeJS | error_type=ActionExecutionError | error_message=third-party action failed unexpectedly | stack_trace=third-party action | failed_file=.github/workflows/ci.yml | log=Error: action terminated unexpectedly
No additional diagnostics were provided
##[error]Process completed with exit code 1. | context=attempt=0; elapsed_ms=89339; worker_slot=5",other_or_unknown,yes,curated diagnostic log with real Kaggle metadata,attempt=0; elapsed_ms=89339; worker_slot=5
GH_RCA_00513,train,serialization_error,GitHub Actions,Kaggle CI/CD Pipeline Failure Logs (metadata),pipe_9549,run_18955,2025-11-13T12:39:16.927259,repo_481,develop,Python,macos-latest,AWS,build,HIGH,38.12,18139,2,SerializationError,Decimal is not JSON serializable,src/calculator.py:36,src/calculator.py,"src/calculator.py:36
SerializationError: Decimal is not JSON serializable
##[error]Process completed with exit code 1.","2025-11-13T12:39:16Z Dependency cache restored
2025-11-13T12:39:16Z Using hosted Ubuntu runner
2025-11-13T12:39:16Z ##[group]Run go test ./...
2025-11-13T12:39:16Z src/calculator.py:36
2025-11-13T12:39:16Z SerializationError: Decimal is not JSON serializable
2025-11-13T12:39:16Z ##[error]Process completed with exit code 1.
2025-11-13T12:39:16Z Post job cleanup.
2025-11-13T12:39:16Z attempt=2; elapsed_ms=89356; worker_slot=6","stage=build | language=Python | error_type=SerializationError | error_message=Decimal is not JSON serializable | stack_trace=src/calculator.py:36 | failed_file=src/calculator.py | log=src/calculator.py:36
SerializationError: Decimal is not JSON serializable
##[error]Process completed with exit code 1. | context=attempt=2; elapsed_ms=89356; worker_slot=6",application_defect,yes,curated diagnostic log with real Kaggle metadata,attempt=2; elapsed_ms=89356; worker_slot=6
GH_RCA_08432,train,job_superseded,GitHub Actions,Kaggle CI/CD Pipeline Failure Logs (metadata),pipe_2066,run_32140,2026-02-01T02:42:16.927259,repo_82,feature-x,C++,macos-latest,GCP,build,CRITICAL,80.14,6688,5,JobSuperseded,job canceled because a newer run started,concurrency group,N/A,"Canceling since a higher priority waiting request exists
##[error]Process completed with exit code 1.","2026-02-01T02:42:16Z Post job cleanup started
2026-02-01T02:42:16Z ##[group]Run actions/checkout@v4
2026-02-01T02:42:16Z ##[group]Run pytest
2026-02-01T02:42:16Z Canceling since a higher priority waiting request exists
2026-02-01T02:42:16Z ##[error]Process completed with exit code 1.
2026-02-01T02:42:16Z Post job cleanup.
2026-02-01T02:42:16Z attempt=5; elapsed_ms=89373; worker_slot=7","stage=build | language=C++ | error_type=JobSuperseded | error_message=job canceled because a newer run started | stack_trace=concurrency group | failed_file=N/A | log=Canceling since a higher priority waiting request exists
##[error]Process completed with exit code 1. | context=attempt=5; elapsed_ms=89373; worker_slot=7",other_or_unknown,yes,curated diagnostic log with real Kaggle metadata,attempt=5; elapsed_ms=89373; worker_slot=7
GH_RCA_07752,validation,supply_chain_policy,GitHub Actions,Kaggle CI/CD Pipeline Failure Logs (metadata),pipe_8578,run_29078,2025-12-26T14:05:16.927259,repo_417,develop,Java,ubuntu-latest,Azure,deploy,LOW,93.83,29119,2,SupplyChainPolicyError,untrusted build provenance,provenance check,release/provenance.json,"SupplyChainPolicyError: provenance issuer not trusted
##[error]Process completed with exit code 1.","2025-12-26T14:05:16Z Runner image initialized
2025-12-26T14:05:16Z Dependency cache restored
2025-12-26T14:05:16Z ##[group]Run go test ./...
2025-12-26T14:05:16Z SupplyChainPolicyError: provenance issuer not trusted
2025-12-26T14:05:16Z ##[error]Process completed with exit code 1.
2025-12-26T14:05:16Z Post job cleanup.
2025-12-26T14:05:16Z attempt=2; elapsed_ms=89390; worker_slot=8","stage=deploy | language=Java | error_type=SupplyChainPolicyError | error_message=untrusted build provenance | stack_trace=provenance check | failed_file=release/provenance.json | log=SupplyChainPolicyError: provenance issuer not trusted
##[error]Process completed with exit code 1. | context=attempt=2; elapsed_ms=89390; worker_slot=8",security_policy_issue,yes,curated diagnostic log with real Kaggle metadata,attempt=2; elapsed_ms=89390; worker_slot=8
GH_RCA_06699,train,readiness_failed,GitHub Actions,Kaggle CI/CD Pipeline Failure Logs (metadata),pipe_7120,run_43819,2025-10-07T00:39:16.927259,repo_334,feature-x,NodeJS,windows-latest,On-Prem,deploy,HIGH,16.05,31972,5,ReadinessProbeError,new replicas never became ready,readiness probe,deploy/kubernetes/deployment.yaml,"Readiness probe failed: HTTP probe returned 500
##[error]Process completed with exit code 1.","2025-10-07T00:39:16Z Workspace prepared
2025-10-07T00:39:16Z Repository checkout completed
2025-10-07T00:39:16Z ##[group]Run npm test
2025-10-07T00:39:16Z Readiness probe failed: HTTP probe returned 500
2025-10-07T00:39:16Z ##[error]Process completed with exit code 1.
2025-10-07T00:39:16Z Post job cleanup.
2025-10-07T00:39:16Z attempt=5; elapsed_ms=89407; worker_slot=9","stage=deploy | language=NodeJS | error_type=ReadinessProbeError | error_message=new replicas never became ready | stack_trace=readiness probe | failed_file=deploy/kubernetes/deployment.yaml | log=Readiness probe failed: HTTP probe returned 500
##[error]Process completed with exit code 1. | context=attempt=5; elapsed_ms=89407; worker_slot=9",deployment_issue,yes,curated diagnostic log with real Kaggle metadata,attempt=5; elapsed_ms=89407; worker_slot=9
GH_RCA_02503,train,rate_limit,GitHub Actions,Kaggle CI/CD Pipeline Failure Logs (metadata),pipe_3512,run_15142,2025-12-07T02:00:16.927259,repo_433,main,Rust,macos-latest,GCP,build,MEDIUM,40.38,16781,3,HTTP429Error,429 Too Many Requests,request to payments.sandbox.example.com,N/A,"HTTPError: 429 Too Many Requests
Retry-After: 60
##[error]Process completed with exit code 1.","2025-12-07T02:00:16Z Artifact upload skipped after failure
2025-12-07T02:00:16Z ##[group]Run actions/checkout@v4
2025-12-07T02:00:16Z ##[group]Run security scan
2025-12-07T02:00:16Z HTTPError: 429 Too Many Requests
2025-12-07T02:00:16Z Retry-After: 60
2025-12-07T02:00:16Z ##[error]Process completed with exit code 1.
2025-12-07T02:00:16Z Post job cleanup.
2025-12-07T02:00:16Z attempt=3; elapsed_ms=89424; worker_slot=10","stage=build | language=Rust | error_type=HTTP429Error | error_message=429 Too Many Requests | stack_trace=request to payments.sandbox.example.com | failed_file=N/A | log=HTTPError: 429 Too Many Requests
Retry-After: 60
##[error]Process completed with exit code 1. | context=attempt=3; elapsed_ms=89424; worker_slot=10",network_issue,yes,curated diagnostic log with real Kaggle metadata,attempt=3; elapsed_ms=89424; worker_slot=10
GH_RCA_03223,train,binary_incompatible,GitHub Actions,Kaggle CI/CD Pipeline Failure Logs (metadata),pipe_8162,run_37813,2025-12-31T18:35:16.927259,repo_339,feature-x,NodeJS,ubuntu-latest,AWS,build,HIGH,91.43,5325,1,BinaryCompatibilityError,fastapi is incompatible with current architecture,package installation,requirements.txt,"BinaryCompatibilityError: unsupported wheel for fastapi
##[error]Process completed with exit code 1.","2025-12-31T18:35:16Z Dependency cache restored
2025-12-31T18:35:16Z Artifact upload skipped after failure
2025-12-31T18:35:16Z ##[group]Run security scan
2025-12-31T18:35:16Z BinaryCompatibilityError: unsupported wheel for fastapi
2025-12-31T18:35:16Z ##[error]Process completed with exit code 1.
2025-12-31T18:35:16Z Post job cleanup.
2025-12-31T18:35:16Z attempt=1; elapsed_ms=89441; worker_slot=11","stage=build | language=NodeJS | error_type=BinaryCompatibilityError | error_message=fastapi is incompatible with current architecture | stack_trace=package installation | failed_file=requirements.txt | log=BinaryCompatibilityError: unsupported wheel for fastapi
##[error]Process completed with exit code 1. | context=attempt=1; elapsed_ms=89441; worker_slot=11",dependency_issue,yes,curated diagnostic log with real Kaggle metadata,attempt=1; elapsed_ms=89441; worker_slot=11
